,5
N11806953,1
N11815876,1
N11861861,1
N11777179,1
N11825871,1
N11858690,1
N11828205,1
N11857862,1
N11836749,1
N11804100,1
N11801638,1
N11831822,1
000028349,1
N11802306,1
N11786993,1
N11832372,1
N11836113,1
N11800288,1
N11836283,1
N11823786,1
N11814548,1
N11800863,1
N11780551,1
N11859698,1
N11830377,1
N11857870,1
14265000030794,1
N11800458,1
N11813269,1
N11836918,1
N11818722,1
14265000027477,1
N11774637,1
N11803614,1
N11821316,1
N11818559,1
N11857832,1
N11868843,1
N11822171,1
14265000024581,1
N11814739,1
N11807532,1
N11836094,1
N11769626,1
N11861875,1
N11798256,1
4070835-20,1
N11859741,1
N11801010,1
N11861673,1
N11821749,1
000027539,1
N11776185,1
659643-40,1
000028024,1
N11780054,1
N11779125,1
N11829296,1
N11855301,1
5837735-10,1
N11840690,1
N11817159,1
3436642-10,1
N11822734,1
5680566-10,1
N11807783,1
N11824853,1
N11820012,1
14265000024458,1
N11818602,1
N11778933,1
N11836307,1
4538943-20,1
N11798341,1
N11859597,1
N11771831,1
N11838895,1
N11796292,1
N11782537,1
N11809964,1
N11774754,1
N11833525,1
N11817610,1
000028521,1
N11811170,1
N11813712,1
N11804468,1
679543-20,1
N11852393,1
N11783429,1
N11830147,1
N11868442,1
N11799769,1
000027762,1
N11845362,1
N11832629,1
N11805831,1
N11816749,1
N11830346,1
N11807918,1
N11821355,1
N11824250,1
N11840539,1
N11813729,1
N11822787,1
000028278,1
N11861444,1
658347-30,1
N11794616,1
691526-20,1
N11818052,1
N11836923,1
N11825042,1
N11801339,1
N11807207,1
N11804011,1
N11807574,1
1691384-20,1
N11813395,1
N11810654,1
3468437-10,1
N11812197,1
N11831142,1
N11829185,1
508101-90,1
N11799241,1
N11836239,1
N11802941,1
N11794894,1
N11855522,1
N11798266,1
N11861611,1
N11817917,1
N11812163,1
N11861804,1
N11833800,1
N11825701,1
N11822322,1
N11822707,1
N11820695,1
N11777913,1
N11787014,1
000028478,1
N11796251,1
N11816921,1
N11827088,1
N11865681,1
N11868673,1
1564227-30,1
N11820217,1
N11836304,1
N11868804,1
N11817961,1
N11806577,1
N11800496,1
N11814696,1
N11805588,1
N11795248,1
N11828355,1
N11837021,1
N11800621,1
N11823218,1
N11784401,1
N11830192,1
N11811671,1
N11823571,1
N11835089,1
N11823200,1
N11857541,1
N11822399,1
N11807833,1
643194-60,1
N11794289,1
N11778147,1
N11813695,1
N11797363,1
N11799713,1
N11771242,1
N11828612,1
N11782153,1
N11812183,1
N11861225,1
3434241-10,1
N11784654,1
N11797157,1
N11819587,1
N11782969,1
N11809501,1
N11795183,1
N11825422,1
N11813680,1
N11818116,1
N11800673,1
N11777763,1
N11855727,1
N11795037,1
N11771131,1
N11828569,1
N11858297,1
N11801061,1
N11819712,1
000028259,1
N11826912,1
N11856809,1
N11775329,1
N11816770,1
N11834529,1
14265000023245,1
N11804665,1
N11801738,1
N11825253,1
6046936-10,1
N11832180,1
000028686,1
14265000033558,1
N11802124,1
N11812497,1
N11793422,1
N11823337,1
N11817316,1
N11771844,1
000028265,1
N11800075,1
N11812966,1
N11797674,1
14265000028541,1
N11787001,1
N11855703,1
N11832967,1
N11806469,1
N11859398,1
N11775789,1
N11775799,1
N11812281,1
3606330-10,1
N11840873,1
N11817592,1
N11814583,1
N11807893,1
N11809849,1
N11777426,1
14265000025505,1
N11823590,1
N11783818,1
N11810191,1
N11858100,1
14265000026826,1
N11822987,1
000027732,1
N11783803,1
3424560-30,1
N11827063,1
000027396,1
N11844757,1
N11803413,1
N11784551,1
N11817972,1
N11814797,1
N11827177,1
N11818089,1
14265000033400,1
14265000028897,1
N11855524,1
5843028-10,1
N11776855,1
N11817606,1
N11803403,1
N11858655,1
N11859673,1
N11866940,1
N11820995,1
N11796167,1
N11806339,1
N11849057,1
N11814061,1
3401097-20,1
N11838683,1
N11811643,1
N11817869,1
N11849115,1
N11802725,1
3529842-10,1
N11836995,1
N11836944,1
N11860507,1
N11822538,1
4680007-10,1
000028507,1
N11825967,1
14265000027162,1
N11776269,1
N11844596,1
N11777122,1
N11822102,1
N11798166,1
N11808976,1
N11811338,1
N11831100,1
N11811928,1
N11857950,1
N11812330,1
N11811370,1
N11832535,1
N11809556,1
N11830992,1
N11810004,1
N11856298,1
N11777750,1
N11802883,1
N11801433,1
N11816167,1
N11817321,1
N11806385,1
N11819016,1
N11807184,1
14265000028798,1
N11844710,1
000027668,1
5680515-10,1
N11804547,1
3613383-10,1
N11803824,1
N11779570,1
N11803012,1
N11814637,1
N11831494,1
N11802616,1
N11809244,1
N11828748,1
N11803049,1
N11833736,1
N11802551,1
N11820654,1
N11801099,1
N11814591,1
N11804292,1
14265000034457,1
N11824944,1
4844991-10,1
N11818195,1
N11807152,1
N11868453,1
N11798130,1
N11772197,1
N11860373,1
N11828088,1
N11800997,1
N11778299,1
N11833682,1
N11799674,1
N11818080,1
N11830541,1
N11771883,1
N11834573,1
N11809268,1
N11804351,1
N11861608,1
N11833358,1
N11798947,1
N11814773,1
N11825575,1
N11776701,1
N11831352,1
N11806273,1
244611-40,1
N11831488,1
N11800555,1
N11807694,1
N11828733,1
N11810199,1
N11836805,1
N11791411,1
N11818768,1
N11822559,1
661166-20,1
N11833503,1
N11792408,1
N11828949,1
N11868455,1
N11784102,1
N11811781,1
N11824983,1
N11777706,1
N11830069,1
000028369,1
N11823540,1
630267-20,1
N11802860,1
4212305-20,1
000027643,1
N11799656,1
N11836448,1
N11827839,1
N11831473,1
N11825426,1
1582874-30,1
N11860819,1
N11778149,1
N11800402,1
N11860209,1
N11836196,1
N11815784,1
4096270-10,1
6046923-10,1
N11783406,1
N11855444,1
N11771921,1
N11821995,1
N11794266,1
000028679,1
N11815720,1
N11803963,1
N11803140,1
000028172,1
N11860615,1
N11817888,1
N11844514,1
N11806172,1
N11797560,1
N11809635,1
N11811860,1
N11822528,1
N11857873,1
N11797074,1
5678544-10,1
N11826819,1
000027567,1
N11796236,1
N11812044,1
N11820534,1
N11800009,1
N11802693,1
629896-20,1
N11832843,1
N11859695,1
3274520-20,1
N11798633,1
N11796762,1
N11798661,1
N11835805,1
N11844557,1
N11836886,1
N11794170,1
14265000018351,1
N11820998,1
14265000031263,1
N11792882,1
6039-20,1
N11801018,1
N11806834,1
N11829832,1
514261-10,1
000032953,1
N11807932,1
N11857829,1
N11829983,1
369855-20,1
N11825101,1
N11833811,1
N11801103,1
N11828725,1
N11828394,1
N11828158,1
N11808785,1
N11798185,1
N11815114,1
N11827132,1
000028294,1
000028639,1
14265000027543,1
N11793502,1
N11840373,1
N11835926,1
N11834878,1
000027527,1
N11833583,1
N11780057,1
N11830175,1
N11825626,1
N11779828,1
N11837038,1
N11861454,1
N11802505,1
N11826389,1
1467648-30,1
N11830011,1
000028061,1
N11812315,1
N11823433,1
1389218-30,1
N11812501,1
4155163-30,1
N11822263,1
N11857616,1
N11868624,1
N11817093,1
N11832206,1
N11808125,1
1590523-30,1
000028333,1
14265000027519,1
4549331-10,1
N11803666,1
N11800848,1
N11818951,1
N11782445,1
N11826150,1
N11795027,1
N11825472,1
N11827973,1
N11811489,1
N11866519,1
000027532,1
N11800338,1
14265000032303,1
N11778895,1
N11807790,1
2863289-210,1
N11805756,1
N11807811,1
N11829372,1
N11835303,1
N11810175,1
N11814793,1
N11811479,1
N11822501,1
N11829572,1
000028021,1
N11801994,1
N11810190,1
N11818810,1
N11855840,1
N11809818,1
7409279-10,1
000028135,1
N11826644,1
N11813589,1
N11838018,1
000027769,1
N11832724,1
6045102-10,1
N11815263,1
N11807808,1
N11799170,1
N11812177,1
N11835946,1
N11840742,1
4139101-10,1
N11860121,1
N11825336,1
615134-20,1
000027738,1
N11828971,1
N11783948,1
N11794204,1
N11796419,1
14265000033723,1
N11859001,1
N11815904,1
N11794932,1
N11801475,1
N11845141,1
N11798370,1
N11796468,1
N11870071,1
N11856735,1
N11829114,1
N11787002,1
1298008-20,1
N11845361,1
N11861928,1
1299056-30,1
N11832560,1
N11811187,1
N11802686,1
N11867802,1
4309531-10,1
N11831862,1
N11819835,1
N11844744,1
5766743-10,1
N11848769,1
N11813626,1
N11813945,1
N11829434,1
N11845613,1
N11805826,1
N11813274,1
N11818607,1
N11795549,1
N11829106,1
N11825970,1
N11794796,1
14265000018260,1
N11778720,1
N11814353,1
N11819159,1
N11799637,1
N11831662,1
N11831754,1
14265000032766,1
N11860493,1
N11802828,1
N11819054,1
N11778945,1
N11801237,1
N11826222,1
383786-20,1
N11860401,1
N11859924,1
14265000028269,1
N11855322,1
N11858782,1
N11801677,1
000027706,1
N11857806,1
N11823548,1
N11795530,1
N11786950,1
N11772978,1
N11804454,1
4238455-10,1
N11811433,1
N11825264,1
3468389-10,1
4316800-10,1
5014749-10,1
N11820859,1
N11800007,1
5837722-10,1
5928893-10,1
N11814393,1
4324351-10,1
N11852904,1
N11832658,1
14265000022619,1
N11827982,1
N11836692,1
N11827634,1
N11852883,1
000027587,1
N11819164,1
N11792414,1
2621397-130,1
N11800428,1
N11820360,1
N11796041,1
N11778387,1
N11860099,1
000027977,1
N11836270,1
N11811907,1
N11858558,1
N11809016,1
N11793493,1
N11798327,1
000028242,1
000028558,1
N11810641,1
N11820406,1
N11812108,1
N11861926,1
N11857510,1
N11840869,1
14265000024300,1
N11836187,1
N11819229,1
N11782992,1
N11771988,1
668403-30,1
3597167-10,1
N11806115,1
N11809373,1
608317-20,1
N11809882,1
N11798750,1
N11829003,1
N11869764,1
N11868754,1
N11822721,1
N11797124,1
N11786939,1
N11830899,1
N11840413,1
N11779492,1
N11857300,1
N11814784,1
N11826859,1
N11868169,1
N11812425,1
N11828194,1
N11784633,1
N11811599,1
6218315-20,1
000028603,1
N11845154,1
N11814175,1
N11824429,1
N11810187,1
N11829225,1
3574599-10,1
N11801712,1
N11816441,1
N11823727,1
N11819769,1
N11797661,1
N11806698,1
N11836308,1
N11800804,1
N11784727,1
000028532,1
N11818294,1
N11795618,1
N11861204,1
N11834866,1
N11825071,1
N11815883,1
N11809193,1
N11800619,1
N11866482,1
N11804385,1
N11859390,1
N11827152,1
N11815551,1
N11832703,1
6218538-10,1
N11825040,1
N11799248,1
N11795246,1
N11810793,1
N11804369,1
N11804904,1
N11807620,1
N11786933,1
N11804914,1
N11827995,1
1294354-20,1
N11797081,1
N11818270,1
N11860424,1
615148-20,1
000028550,1
N11824823,1
N11848758,1
4318030-10,1
N11806749,1
000027414,1
N11830452,1
N11799452,1
N11813538,1
329833-30,1
000027989,1
N11820752,1
N11861733,1
14265000028426,1
N11808012,1
N11814204,1
N11858071,1
N11836221,1
N11814373,1
N11840595,1
N11825301,1
N11830985,1
N11806098,1
N11796908,1
N11803747,1
N11856676,1
N11808053,1
N11806599,1
N11771840,1
529147-30,1
N11823536,1
N11783418,1
N11806697,1
N11803167,1
1291082-20,1
N11811047,1
N11779142,1
N11836982,1
N11836444,1
N11774036,1
N11822866,1
000028025,1
N11820214,1
14265000019896,1
N11805989,1
N11809549,1
N11795949,1
N11809807,1
N11855329,1
14265000027279,1
N11807942,1
4493753-10,1
N11804695,1
N11830504,1
N11823770,1
650542-20,1
5925728-20,1
000028331,1
N11819903,1
N11827095,1
000028065,1
N11785376,1
N11811742,1
N11849858,1
N11803604,1
N11859883,1
000027808,1
N11856866,1
N11822919,1
N11801758,1
N11859596,1
N11805718,1
N11856894,1
N11827168,1
N11857993,1
N11860729,1
N11856905,1
N11797255,1
N11807858,1
N11826572,1
N11811874,1
N11816063,1
N11815286,1
N11796335,1
N11795170,1
N11820087,1
N11811483,1
N11846465,1
1748158-40,1
N11779842,1
N11868412,1
N11861734,1
N11819685,1
N11822108,1
N11805090,1
N11805835,1
N11803500,1
N11816904,1
N11794919,1
N11778902,1
N11806036,1
N11798423,1
442732-10,1
14265000025802,1
N11836290,1
14265000033921,1
N11831927,1
N11858627,1
N11855469,1
N11829777,1
N11782264,1
N11813591,1
424409-10,1
N11833542,1
N11835597,1
N11799981,1
14265000027097,1
N11783996,1
14265000018567,1
N11826510,1
N11802949,1
N11810171,1
N11798057,1
N11835891,1
000027492,1
508101-140,1
N11807715,1
N11777390,1
N11809987,1
N11868444,1
N11869009,1
1468437-20,1
N11801157,1
N11814275,1
N11825391,1
N11778610,1
N11857636,1
N11811416,1
000027982,1
N11797893,1
14265000017916,1
N11803221,1
N11803004,1
N11818212,1
N11798480,1
408490-20,1
N11779508,1
N11829960,1
N11859691,1
N11822489,1
N11833889,1
N11800601,1
6004208-10,1
000027917,1
618143-20,1
1662110-20,1
N11840505,1
000028026,1
N11820201,1
N11785353,1
N11799895,1
N11841060,1
N11827461,1
N11820223,1
N11859669,1
4196962-10,1
N11782447,1
N11801013,1
N11795534,1
N11800489,1
N11803242,1
N11816129,1
14265000025224,1
N11796439,1
N11778252,1
000028141,1
N11860002,1
N11844728,1
N11868769,1
N11805536,1
N11835016,1
2669023-40,1
N11800811,1
N11822555,1
N11812352,1
N11820075,1
N11812309,1
N11812227,1
N11831211,1
N11823528,1
N11826889,1
N11840421,1
N11803443,1
N11802590,1
N11821000,1
N11805627,1
N11817689,1
N11845024,1
000028239,1
N11775349,1
N11868634,1
N11779495,1
N11800112,1
N11827852,1
N11798885,1
N11775412,1
14265000018823,1
N11805572,1
N11844356,1
N11849003,1
N11809257,1
N11859704,1
N11803587,1
N11825167,1
N11808003,1
N11804619,1
N11795485,1
N11776192,1
N11815276,1
N11844458,1
000027781,1
N11836910,1
N11817449,1
N11806576,1
N11836799,1
N11859607,1
N11828076,1
N11802564,1
N11803966,1
N11801312,1
N11810105,1
N11849809,1
N11774435,1
N11815120,1
N11826893,1
N11804803,1
N11800335,1
N11840920,1
N11782165,1
5014886-10,1
N11861774,1
N11823393,1
N11811176,1
N11807120,1
2472082-30,1
N11808921,1
N11796504,1
N11801174,1
N11829108,1
N11784692,1
N11829795,1
N11810026,1
N11857900,1
14265000023799,1
N11814361,1
608610-20,1
N11820869,1
N11836556,1
N11791370,1
14265000028574,1
1563357-20,1
N11822572,1
N11804167,1
000027908,1
N11808539,1
N11795842,1
000027999,1
N11823639,1
N11825915,1
N11804759,1
N11835509,1
N11812901,1
N11800086,1
N11777427,1
N11823180,1
N11826659,1
N11830113,1
3504374-10,1
N11807363,1
N11809887,1
N11800082,1
5917880-10,1
N11836768,1
N11869144,1
N11803063,1
N11824283,1
N11803982,1
N11802318,1
N11771937,1
14265000028491,1
3606054-10,1
N11777101,1
N11821498,1
1290654-30,1
N11868608,1
14265000020332,1
N11806218,1
14265000025299,1
N11809603,1
N11797517,1
N11836341,1
N11802328,1
N11809339,1
N11806982,1
N11829232,1
N11825834,1
N11836512,1
N11809919,1
N11819588,1
N11830132,1
14265000030091,1
N11794611,1
N11815110,1
N11805868,1
N11825446,1
N11818355,1
N11861182,1
N11840249,1
N11859941,1
508101-130,1
N11814992,1
701213-50,1
N11819699,1
N11816090,1
N11777786,1
4956602-10,1
N11868219,1
N11807972,1
N11777887,1
N11816148,1
N11806587,1
N11780504,1
N11804338,1
N11811582,1
N11811523,1
N11831138,1
14265000031594,1
N11810010,1
N11855676,1
N11800546,1
N11855496,1
N11826235,1
610830-20,1
N11811430,1
N11829475,1
N11830280,1
N11815867,1
N11804917,1
14265000026065,1
N11805207,1
N11812009,1
N11820838,1
N11792575,1
N11822562,1
N11865312,1
N11829834,1
N11816751,1
N11835554,1
14265000033384,1
N11858416,1
N11811612,1
14265000018294,1
000028362,1
N11826594,1
N11802989,1
N11814253,1
N11827738,1
N11849108,1
N11809561,1
N11826961,1
N11848790,1
000027711,1
N11823649,1
N11821312,1
N11811795,1
N11811880,1
3521698-10,1
3620429-40,1
N11828101,1
N11816030,1
N11835165,1
N11858043,1
N11808756,1
4108334-10,1
N11816026,1
N11811955,1
N11796829,1
N11837755,1
963908-20,1
N11821705,1
N11818183,1
N11795595,1
416291-20,1
N11860796,1
N11784626,1
N11814287,1
N11819654,1
N11827827,1
3613569-10,1
N11810942,1
N11818630,1
N11777604,1
N11799688,1
N11801184,1
N11802451,1
N11802265,1
N11823595,1
N11812187,1
N11827483,1
N11776481,1
N11818667,1
N11860969,1
N11797554,1
N11826155,1
N11824187,1
N11819026,1
N11822526,1
14265000018237,1
N11820116,1
6056700-10,1
N11836590,1
000027661,1
5837730-10,1
N11824157,1
N11797193,1
N11795617,1
000028347,1
N11858521,1
000028414,1
N11810365,1
3525581-10,1
000028416,1
N11812259,1
N11795547,1
N11798981,1
N11797116,1
N11825265,1
N11840580,1
N11782596,1
N11778888,1
N11828302,1
N11849840,1
3995920-30,1
4097560-10,1
N11836029,1
N11855701,1
N11855589,1
N11834819,1
2028144-30,1
N11855757,1
N11806648,1
N11804117,1
N11820076,1
N11848693,1
N11813051,1
N11811355,1
N11802706,1
N11860664,1
000028404,1
000028533,1
N11857294,1
N11840813,1
3597384-10,1
N11870027,1
000028106,1
N11840459,1
N11822975,1
N11809367,1
N11824864,1
N11817983,1
N11856521,1
N11817285,1
N11814749,1
N11823782,1
N11812064,1
N11814580,1
660578-30,1
N11771946,1
14265000026016,1
N11821584,1
2178952-80,1
N11799711,1
N11825739,1
N11793995,1
N11820134,1
N11784247,1
N11822997,1
N11784570,1
N11799282,1
4219747-10,1
14265000027600,1
N11803101,1
N11857997,1
N11833797,1
N11772974,1
N11832903,1
4155164-10,1
N11859252,1
000027410,1
3242331-10,1
N11866757,1
N11824406,1
14265000018393,1
N11816442,1
N11806119,1
N11811431,1
N11822802,1
N11833433,1
N11800949,1
N11837106,1
N11830122,1
N11820001,1
N11858773,1
N11799400,1
N11777582,1
N11823556,1
1315758-20,1
N11840771,1
14265000020944,1
509092-10,1
N11820375,1
N11776712,1
N11775814,1
N11779435,1
N11779813,1
N11833556,1
N11805248,1
N11807376,1
N11825203,1
N11825591,1
N11824443,1
N11811029,1
N11811271,1
6063552-20,1
N11784259,1
N11832717,1
N11807726,1
3557665-10,1
N11834456,1
N11804991,1
N11805173,1
N11782606,1
N11833672,1
14265000031032,1
N11857611,1
N11777383,1
N11833798,1
N11811658,1
N11814348,1
N11826675,1
000027730,1
14265000030216,1
N11818925,1
N11813259,1
N11808164,1
N11799644,1
N11829028,1
N11796245,1
N11844877,1
14265000023088,1
N11835623,1
1544039-20,1
N11827581,1
N11802707,1
N11855711,1
N11820813,1
N11794917,1
000032963,1
N11799687,1
N11780234,1
N11848993,1
408652-30,1
N11807116,1
N11829186,1
N11785411,1
N11830010,1
N11787707,1
N11859117,1
000027911,1
N11832327,1
N11848521,1
5061277-10,1
714967-20,1
N11829247,1
N11786964,1
N11822782,1
N11819251,1
N11815796,1
N11856638,1
N11836636,1
N11826374,1
N11814072,1
N11859956,1
N11831514,1
N11809299,1
3529866-10,1
000028610,1
N11836591,1
N11777583,1
N11816624,1
4104958-10,1
N11802354,1
N11782552,1
N11830271,1
N11822435,1
N11774054,1
N11777718,1
N11770640,1
N11820416,1
000028609,1
4978476-10,1
N11806856,1
N11804242,1
N11819717,1
N11776263,1
14265000020324,1
N11844460,1
N11825469,1
N11802191,1
N11835999,1
N11855794,1
N11774112,1
N11861314,1
N11821768,1
514068-10,1
N11818618,1
N11867781,1
N11819770,1
6573368-10,1
N11806828,1
N11806211,1
N11825770,1
000028556,1
N11782533,1
N11818235,1
N11844943,1
N11823304,1
N11823730,1
N11822800,1
000027446,1
N11857573,1
N11807219,1
N11811988,1
5928524-10,1
N11845073,1
N11779126,1
N11808385,1
N11801903,1
N11825205,1
000027390,1
N11829446,1
N11801674,1
000032911,1
N11870197,1
N11800966,1
N11815731,1
N11815425,1
N11819767,1
N11812050,1
N11817583,1
N11798171,1
N11836960,1
N11773739,1
N11804974,1
6218541-10,1
000027858,1
N11784618,1
N11797697,1
N11805191,1
N11804290,1
N11815129,1
N11807762,1
N11864738,1
N11865684,1
328912-20,1
3434238-10,1
N11858951,1
N11776368,1
N11801372,1
610796-20,1
3149421-20,1
N11856379,1
N11813994,1
N11801095,1
000028285,1
N11814187,1
N11836834,1
N11868838,1
N11814309,1
N11801016,1
N11868107,1
N11857653,1
000027420,1
N11825919,1
N11815663,1
14265000024599,1
N11799181,1
N11813584,1
000032986,1
3529857-10,1
N11826384,1
N11809773,1
N11859321,1
N11775353,1
3468396-10,1
N11784721,1
N11824879,1
N11820552,1
N11813277,1
N11802798,1
N11807084,1
N11831049,1
N11823677,1
N11805085,1
602087-20,1
N11823693,1
14265000022338,1
N11821700,1
N11826046,1
N11819913,1
N11823481,1
N11811134,1
N11797546,1
N11807089,1
1509539-20,1
N11814811,1
N11796977,1
6050209-10,1
N11777895,1
N11873483,1
N11826085,1
N11836302,1
N11855646,1
N11848525,1
14265000030711,1
N11795394,1
N11801512,1
N11810599,1
N11814079,1
N11852463,1
N11774666,1
N11812720,1
N11777958,1
N11859650,1
N11798087,1
N11817662,1
N11831050,1
4206107-10,1
N11813622,1
N11836278,1
N11785294,1
N11806233,1
3765988-30,1
N11829540,1
1290225-20,1
N11807003,1
N11798110,1
N11771904,1
N11785250,1
5014536-10,1
4132330-10,1
N11844554,1
N11858033,1
N11819489,1
N11805066,1
N11820359,1
N11827426,1
N11855584,1
14265000018310,1
658342-20,1
N11809342,1
N11828946,1
14265000024532,1
N11777416,1
N11824402,1
1294067-30,1
N11859655,1
N11861923,1
5887927-50,1
N11804667,1
14265000032782,1
N11819434,1
1449940-20,1
N11820183,1
N11840532,1
N11820227,1
N11837104,1
N11834299,1
N11775356,1
N11868486,1
N11859066,1
N11802734,1
N11811309,1
14265000024417,1
N11795787,1
N11840748,1
N11828067,1
N11818050,1
N11817263,1
N11845006,1
N11800343,1
N11861341,1
N11857867,1
14265000034531,1
N11807347,1
N11835228,1
N11859259,1
330568-20,1
N11806642,1
N11855316,1
N11819556,1
N11821255,1
N11782656,1
N11823203,1
000028306,1
N11811209,1
N11859336,1
N11807531,1
N11823436,1
N11816914,1
N11796272,1
N11815823,1
N11784137,1
000028482,1
N11844489,1
N11813978,1
N11831370,1
N11818882,1
N11795488,1
N11798518,1
N11818965,1
N11801966,1
N11800916,1
N11867981,1
N11776670,1
N11849136,1
N11824164,1
N11825098,1
N11819231,1
N11809445,1
N11817401,1
N11826196,1
N11795967,1
N11829045,1
N11860511,1
14265000023161,1
6196187-10,1
N11776382,1
N11812292,1
N11852758,1
N11777124,1
N11832574,1
N11822543,1
N11835911,1
N11799367,1
N11824554,1
N11861895,1
N11798948,1
N11796223,1
N11801152,1
N11807487,1
328663-30,1
000028295,1
N11793890,1
N11857516,1
000028151,1
N11776331,1
N11830421,1
4156888-10,1
N11858554,1
14265000024714,1
N11813717,1
N11832865,1
3316635-20,1
N11828881,1
1507865-20,1
3238218-30,1
N11801928,1
14265000034192,1
N11821073,1
N11796480,1
000027991,1
417024-10,1
14265000028749,1
N11826993,1
N11823339,1
N11819157,1
N11803174,1
000028346,1
N11821056,1
N11817589,1
1293799-20,1
N11855728,1
N11793828,1
N11819750,1
N11778145,1
1305779-20,1
N11797464,1
N11782592,1
000027526,1
N11830783,1
N11794374,1
3439840-20,1
N11805274,1
N11832287,1
N11823442,1
N11812238,1
N11838448,1
N11776326,1
000028115,1
000027861,1
N11785387,1
N11818993,1
N11826176,1
000027533,1
N11818353,1
N11816185,1
N11868692,1
N11826772,1
4225939-10,1
N11819912,1
N11801778,1
N11832988,1
317116-30,1
N11809711,1
N11845080,1
N11812202,1
N11777615,1
N11774846,1
N11818597,1
709596-220,1
N11826053,1
N11777694,1
N11857625,1
N11860621,1
N11820703,1
000028270,1
N11799459,1
N11804350,1
N11797053,1
695064-20,1
N11798360,1
N11826425,1
N11775260,1
N11814214,1
N11776965,1
N11805816,1
